# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	379383
#@/user_id	1ce8a279-56fe-406e-b0d5-b1f889d2d1cd
ban quan fang 	版權方	c=1 d=1.92129e-94 t=379383
ban quan xian zhi 	版權限制	c=1 d=7.99714e-48 t=379383
ban shang 	班上	c=2 d=1.16791e-267 t=379383
ban shao 	板燒	c=3 d=0 t=379383
ban shao ji tui 	板燒雞腿	c=1 d=0 t=379383
ban shao ji tui bao 	板燒雞腿堡	c=3 d=5.67114e-132 t=379383
ban shen 	半身	c=1 d=1.56582e-187 t=379383
ban sheng 	伴生	c=1 d=1.12644e-224 t=379383
ban sheng 	半生	c=0 d=2.52291e-94 t=379383
ban shi 	辦事	c=2 d=9.83572e-12 t=379383
ban shi chu 	辦事處	c=2 d=2.07861e-11 t=379383
ban si 	半死	c=1 d=1.76992e-246 t=379383
ban sui 	伴隨	c=1 d=6.47553e-65 t=379383
ban tian 	半天	c=15 d=0.00210172 t=379383
ban tou ming 	半透明	c=2 d=4.01186e-50 t=379383
ban tu 	版圖	c=1 d=0 t=379383
ban wa gong 	半瓦工	c=7 d=0.000154549 t=379383
ban wan 	辦完	c=1 d=4.43275e-106 t=379383
ban xia qu 	搬下去	c=8 d=0.000810813 t=379383
ban xiao shi 	半小時	c=9 d=1.07562e-34 t=379383
ban xiao shi hou 	半小時後	c=1 d=3.78433e-304 t=379383
ban ye 	半夜	c=2 d=2.47311e-35 t=379383
ban yue 	半月	c=1 d=1.80781e-113 t=379383
ban yun 	搬運	c=10 d=2.49839e-50 t=379383
ban yun gong 	搬運工	c=3 d=3.28698e-29 t=379383
ban zai 	板載	c=1 d=4.14968e-65 t=379383
ban zhang 	班長	c=1 d=1.50109e-14 t=379383
ban zheng 	辦證	c=3 d=1.83008e-110 t=379383
ban zhuan 	搬磚	c=1 d=3.25108e-135 t=379383
ban zhuan 	板磚	c=0 d=7.09071e-163 t=379383
ban zhuan ban zhuan 	板磚板磚	c=1 d=7.12625e-162 t=379383
ban zi 	板子	c=41 d=0.0195457 t=379383
ban zi shang 	板子上	c=2 d=4.00047e-281 t=379383
ban zou 	搬走	c=1 d=4.95966e-192 t=379383
bang 	傍	c=1 d=1.37751e-62 t=379383
bang 	幫	c=23 d=8.89368e-05 t=379383
bang 	棒	c=3 d=1.54697e-74 t=379383
bang 	榜	c=2 d=5.37086e-41 t=379383
bang 	磅	c=3 d=1.18186e-20 t=379383
bang 	綁	c=1 d=0 t=379383
bang 	邦	c=4 d=1.04977e-207 t=379383
bang bang 	幫幫	c=1 d=3.50773e-29 t=379383
bang bang 	棒棒	c=19 d=4.55595e-105 t=379383
bang bang bang 	幫幫幫	c=1 d=1.21203e-262 t=379383
bang dai 	綁帶	c=1 d=3.81895e-176 t=379383
bang ding 	綁定	c=30 d=0.436049 t=379383
bang fu po 	幫富婆	c=1 d=9.95529e-154 t=379383
bang ge 	幫個	c=6 d=0.00119366 t=379383
bang ge mang 	幫個忙	c=1 d=0.00891518 t=379383
bang han si 	幫漢斯	c=1 d=1.43406e-06 t=379383
bang lao ma 	幫老媽	c=1 d=0 t=379383
bang mang 	幫忙	c=53 d=0.00019549 t=379383
bang mang ba 	幫忙把	c=1 d=0 t=379383
bang mei ti 	幫媒體	c=1 d=0 t=379383
bang ni 	幫你	c=8 d=1.39984e-16 t=379383
bang ni men 	幫你們	c=1 d=0 t=379383
bang qiu 	棒球	c=6 d=1.88645e-60 t=379383
bang ren 	幫人	c=2 d=3.41054e-22 t=379383
bang ta 	幫她	c=2 d=7.55919e-150 t=379383
bang ta men 	幫他們	c=1 d=2.35947e-11 t=379383
bang wa gong 	幫瓦工	c=1 d=1.12241e-35 t=379383
bang wo 	幫我	c=23 d=0.00501661 t=379383
bang wo kan kan 	幫我看看	c=1 d=1.5446e-56 t=379383
bang wo men 	幫我們	c=5 d=0.000893825 t=379383
bang zhu 	幫助	c=6 d=5.71501e-07 t=379383
bang zi 	膀子	c=1 d=3.19998e-272 t=379383
bao 	保	c=4 d=1.56341e-22 t=379383
bao 	包	c=201 d=0.071719 t=379383
bao 	堡	c=1 d=2.46279e-74 t=379383
bao 	報	c=67 d=0.0543895 t=379383
bao 	寶	c=17 d=1.28731e-30 t=379383
bao 	抱	c=23 d=1.12388e-34 t=379383
bao 	暴	c=4 d=0.577348 t=379383
bao 	煲	c=0 d=1.39538e-97 t=379383
bao 	爆	c=5 d=1.40945e-67 t=379383
bao 	薄	c=4 d=1.63367e-20 t=379383
bao 	飽	c=16 d=0.00687406 t=379383
bao an 	保安	c=3 d=0 t=379383
bao an 	寶安	c=52 d=2.09822e-12 t=379383
bao an ji chang 	寶安機場	c=2 d=1.55858e-15 t=379383
bao an jiao 	寶安叫	c=1 d=2.22237e-42 t=379383
bao an jiao tong yun shu ju 	寶安交通運輸局	c=1 d=3.20135e-42 t=379383
bao an qu 	寶安區	c=28 d=0.65377 t=379383
bao an tu shu guan 	寶安圖書館	c=1 d=8.371e-203 t=379383
bao an you yong guan 	寶安游泳館	c=1 d=1.10068e-99 t=379383
bao an zhong xin 	寶安中心	c=3 d=1.06473e-32 t=379383
bao an zhong xue 	寶安中學	c=1 d=2.73687e-227 t=379383
bao ban 	包辦	c=2 d=7.94025e-111 t=379383
bao bao 	包包	c=4 d=1.23352e-72 t=379383
bao bao 	寶寶	c=5 d=4.46071e-33 t=379383
bao bao 	抱抱	c=5 d=2.9182e-180 t=379383
bao bao 	飽飽	c=5 d=7.2991e-23 t=379383
bao bei 	寶貝	c=2 d=0 t=379383
bao bi 	暴斃	c=1 d=4.41844e-68 t=379383
bao biao 	報表	c=3 d=1.29412e-92 t=379383
bao bo 	鮑勃	c=1 d=5.71677e-40 t=379383
bao cai 	包菜	c=1 d=1.6122e-295 t=379383
bao chi 	保持	c=18 d=0.00012465 t=379383
bao chou 	報仇	c=1 d=9.62855e-85 t=379383
bao chou 	報酬	c=2 d=1.03968e-46 t=379383
bao chu 	爆出	c=1 d=0 t=379383
bao cun 	保存	c=86 d=5.68554e-05 t=379383
bao cun bao cun 	保存保存	c=1 d=7.69411e-211 t=379383
bao cun dian 	保存點	c=1 d=1.38347e-54 t=379383
bao cun zhi qian 	保存之前	c=1 d=5.57752e-44 t=379383
bao cuo 	報錯	c=35 d=0.00726273 t=379383
bao dao 	報到	c=5 d=1.83756e-11 t=379383
bao dao 	報導	c=2 d=1.30443e-245 t=379383
bao die 	暴跌	c=3 d=1.66241e-09 t=379383
bao dong 	暴動	c=1 d=6.85726e-33 t=379383
bao fa 	爆發	c=5 d=0.000893825 t=379383
bao fa li 	爆發力	c=4 d=0 t=379383
bao fan 	煲飯	c=7 d=3.22433e-11 t=379383
bao fan bu 	煲飯不	c=1 d=1.79682e-12 t=379383
bao fei 	報廢	c=2 d=5.21585e-20 t=379383
bao feng 	暴風	c=1 d=3.95258e-257 t=379383
bao fu 	報復	c=2 d=3.70522e-232 t=379383
bao fu 	暴富	c=1 d=0 t=379383
bao fu 	飽腹	c=1 d=0 t=379383
bao gao 	報告	c=17 d=2.19883e-05 t=379383
bao ge 	爆哥	c=12 d=5.07852e-65 t=379383
bao gei 	報給	c=3 d=2.22509e-27 t=379383
bao gong tou 	包工頭	c=1 d=7.42039e-226 t=379383
bao guan 	保管	c=1 d=2.80375e-70 t=379383
bao guan li 	包管理	c=1 d=4.37327e-06 t=379383
bao gui 	寶貴	c=1 d=0 t=379383
bao guo 	包裹	c=1 d=3.12085e-154 t=379383
bao guo 	報過	c=3 d=4.81402e-18 t=379383
bao han 	包含	c=66 d=0.254107 t=379383
bao hao 	包好	c=1 d=3.51191e-43 t=379383
bao he 	飽和	c=6 d=5.23664e-08 t=379383
bao hong 	報紅	c=6 d=6.43139e-14 t=379383
bao hong 	爆紅	c=2 d=6.00681e-34 t=379383
bao hu 	保護	c=9 d=1.54786e-22 t=379383
bao hu hao 	保護好	c=1 d=2.03845e-202 t=379383
bao hu tao 	保護套	c=1 d=6.55154e-114 t=379383
bao hua 	寶華	c=1 d=4.78415e-33 t=379383
bao hui 	寶輝	c=1 d=2.6812e-103 t=379383
bao jia 	保價	c=8 d=1.3432e-24 t=379383
bao jia 	報價	c=1 d=9.9461e-55 t=379383
bao jia li ya 	保加利亞	c=2 d=3.63997e-15 t=379383
bao jian 	保健	c=1 d=8.81118e-13 t=379383
bao jian 	寶劍	c=1 d=7.42965e-35 t=379383
bao jian cao 	保健操	c=0 d=2.01259e-53 t=379383
bao jiao zi 	包餃子	c=1 d=0 t=379383
bao jie 	保潔	c=1 d=1.558e-40 t=379383
bao jing 	報警	c=3 d=4.22777e-40 t=379383
bao kao 	報考	c=3 d=1.27936e-16 t=379383
bao kao ren shu 	報考人數	c=1 d=8.77889e-57 t=379383
bao kuo 	包括	c=47 d=0.580511 t=379383
bao kuo she bei ming 	包括設備名	c=1 d=8.00966e-37 t=379383
bao lan 	寶藍	c=2 d=1.58547e-10 t=379383
bao le 	包了	c=2 d=3.91027e-13 t=379383
bao le 	報了	c=2 d=3.92987e-13 t=379383
bao lei 	堡壘	c=1 d=0.0308074 t=379383
bao leng 	爆冷	c=1 d=1.33262e-84 t=379383
bao li 	包裏	c=1 d=2.95654e-106 t=379383
bao li 	暴力	c=6 d=1.24735e-12 t=379383
bao li fang 	寶立方	c=1 d=4.46147e-35 t=379383
bao li mian 	包裏面	c=1 d=6.26047e-50 t=379383
bao liao 	爆料	c=1 d=1.73615e-49 t=379383
bao ling qiu 	保齡球	c=5 d=2.57585e-95 t=379383
bao liu 	保留	c=13 d=1.03668e-12 t=379383
bao long 	寶龍	c=1 d=1.30769e-09 t=379383
bao lu 	暴露	c=14 d=0.000917118 t=379383
bao luo 	保羅	c=1 d=0 t=379383
bao ma 	寶馬	c=4 d=4.47773e-19 t=379383
bao man 	爆滿	c=1 d=1.39654e-282 t=379383
bao mi 	保密	c=2 d=4.0468e-05 t=379383
bao mi gong zuo 	保密工作	c=1 d=0 t=379383
bao mi hua 	爆米花	c=1 d=0 t=379383
bao min 	寶民	c=5 d=1.95756e-11 t=379383
bao ming 	保命	c=2 d=5.56898e-26 t=379383
bao ming 	包名	c=37 d=0.314992 t=379383
bao ming 	報名	c=20 d=5.42502e-12 t=379383
bao ming fei 	報名費	c=2 d=2.54193e-56 t=379383
bao ming le 	報名了	c=1 d=5.08658e-107 t=379383
bao ni 	抱你	c=1 d=0 t=379383
bao nuan 	保暖	c=4 d=6.01621e-23 t=379383
bao pi 	包皮	c=2 d=1.54961e-233 t=379383
bao po 	爆破	c=1 d=0 t=379383
bao qi 	抱起	c=2 d=4.97928e-209 t=379383
bao qi 	爆氣	c=1 d=2.07572e-33 t=379383
bao qi lai 	抱起來	c=5 d=7.19076e-121 t=379383
bao qian 	抱歉	c=2 d=2.29492e-303 t=379383
bao shi 	保溼	c=1 d=1.42439e-44 t=379383
bao shi 	寶石	c=2 d=2.19531e-37 t=379383
bao shi 	爆式	c=1 d=4.94245e-63 t=379383
bao shou 	保守	c=1 d=1.29566e-106 t=379383
bao shou tao 	薄手套	c=1 d=7.23758e-21 t=379383
bao shu 	報數	c=1 d=3.66033e-30 t=379383
bao shui 	報稅	c=1 d=3.64843e-168 t=379383
bao song 	保送	c=2 d=5.30623e-75 t=379383
bao song 	報送	c=1 d=1.91831e-252 t=379383
bao tang 	煲湯	c=5 d=1.98985e-28 t=379383
bao ti 	寶體	c=1 d=6.86683e-20 t=379383
bao tou 	包頭	c=1 d=1.46398e-43 t=379383
bao tou 	抱頭	c=1 d=0 t=379383
bao tu 	暴徒	c=2 d=2.0711e-18 t=379383
bao wei 	包圍	c=1 d=1.19604e-106 t=379383
bao wen 	保溫	c=0 d=3.62244e-85 t=379383
bao wen 	報文	c=63 d=1.73391e-33 t=379383
bao wen dai 	保溫袋	c=1 d=3.6406e-84 t=379383
bao wen ge shi 	報文格式	c=1 d=1.20691e-36 t=379383
bao wen ti 	報問題	c=1 d=8.95348e-24 t=379383
bao xian 	保險	c=15 d=2.47783e-28 t=379383
bao xian gui 	保險櫃	c=5 d=1.46169e-54 t=379383
bao xiao 	報銷	c=8 d=0.00896637 t=379383
bao xiu 	保修	c=3 d=2.40672e-09 t=379383
bao ya 	齙牙	c=1 d=6.45421e-85 t=379383
bao yan 	保研	c=1 d=4.45132e-67 t=379383
bao yang 	保養	c=2 d=2.60514e-88 t=379383
bao yang 	包養	c=4 d=5.40021e-88 t=379383
bao yin 	暴音	c=19 d=1.18237e-23 t=379383
bao you 	保佑	c=1 d=0 t=379383
bao you 	包郵	c=1 d=5.17384e-160 t=379383
bao yu 	暴雨	c=5 d=0.000124478 t=379383
bao yuan 	抱怨	c=2 d=0 t=379383
bao zang 	寶藏	c=1 d=0 t=379383
bao zao 	暴躁	c=1 d=0 t=379383
bao zha 	爆炸	c=4 d=8.85836e-16 t=379383
bao zhang 	保障	c=6 d=2.40672e-09 t=379383
bao zhe 	抱着	c=6 d=1.11091e-149 t=379383
bao zheng 	保證	c=44 d=0.140928 t=379383
bao zheng 	暴政	c=1 d=0 t=379383
bao zhi 	報紙	c=1 d=3.37546e-18 t=379383
bao zhi qi 	保質期	c=2 d=1.41685e-11 t=379383
bao zhong 	保重	c=4 d=9.60758e-30 t=379383
bao zhu 	保住	c=1 d=6.00642e-92 t=379383
bao zhu 	抱住	c=4 d=5.32994e-98 t=379383
bao zhu ni 	抱住你	c=1 d=0 t=379383
bao zhuang 	包裝	c=6 d=0.0420036 t=379383
bao zhuang he 	包裝盒	c=1 d=3.14984e-57 t=379383
bao zi 	包子	c=3 d=1.08112e-94 t=379383
bao zi 	豹子	c=0 d=3.76078e-26 t=379383
bao zi fan 	煲仔飯	c=1 d=1.76018e-93 t=379383
bao zi tou 	豹子頭	c=1 d=3.77963e-25 t=379383
bao zu 	包租	c=0 d=0 t=379383
bao zu po 	包租婆	c=1 d=0 t=379383
bei 	倍	c=15 d=0.00582847 t=379383
bei 	備	c=3 d=2.11311e-238 t=379383
bei 	北	c=14 d=0.000691226 t=379383
bei 	唄	c=85 d=0.0556789 t=379383
bei 	悲	c=1 d=0 t=379383
bei 	盃	c=19 d=1.22515e-36 t=379383
bei 	碑	c=1 d=0 t=379383
bei 	背	c=34 d=1.05943 t=379383
bei 	被	c=508 d=0.716851 t=379383
bei 	貝	c=1 d=2.33436e-108 t=379383
bei 	輩	c=4 d=5.2411e-18 t=379383
bei ban qiu 	北半球	c=1 d=7.21989e-51 t=379383
bei bao 	背包	c=3 d=1.32035e-34 t=379383
bei bei 	背背	c=0 d=4.7621e-156 t=379383
bei bei jia 	背背佳	c=1 d=4.78597e-155 t=379383
bei bian 	北邊	c=2 d=0 t=379383
bei bing yang 	北冰洋	c=1 d=1.171e-63 t=379383
bei bu 	背部	c=4 d=6.54046e-241 t=379383
bei can shi jie 	悲慘世界	c=4 d=0 t=379383
bei chu shu 	被除數	c=1 d=2.78626e-114 t=379383
bei da 	北大	c=13 d=1.42371e-09 t=379383
bei dai li 	被代理	c=1 d=7.04357e-113 t=379383
bei dao 	被盜	c=1 d=7.47452e-47 t=379383
bei di 	背地	c=1 d=0 t=379383
bei dian 	杯墊	c=1 d=5.52408e-19 t=379383
bei dong 	被動	c=6 d=9.35065e-64 t=379383
bei duan 	北端	c=1 d=0 t=379383
bei er 	貝爾	c=0 d=9.29106e-78 t=379383
bei er jin 	貝爾金	c=1 d=9.33763e-77 t=379383
bei fan 	背反	c=1 d=1.0507e-23 t=379383
bei fang 	北方	c=13 d=4.09419e-74 t=379383
bei fang ren 	北方人	c=1 d=0 t=379383
bei fen 	備份	c=17 d=2.23206e-05 t=379383
bei feng 	被封	c=2 d=4.25645e-11 t=379383
bei guan 	悲觀	c=0 d=0.00143357 t=379383
bei guan li 	被管理	c=3 d=6.96278e-35 t=379383
bei guan suo 	悲觀鎖	c=2 d=0.0144076 t=379383
bei guang 	背光	c=2 d=6.17062e-10 t=379383
bei hai 	被害	c=1 d=0 t=379383
bei hao 	備好	c=1 d=0 t=379383
bei hou 	背後	c=5 d=7.8947e-14 t=379383
bei hui lai 	背回來	c=1 d=0 t=379383
bei ji xiong 	北極熊	c=1 d=7.03781e-74 t=379383
bei jin 	被禁	c=1 d=0 t=379383
bei jing 	北京	c=28 d=3.63712e-14 t=379383
bei jing 	背景	c=66 d=0.0225956 t=379383
bei jing ban 	背景板	c=1 d=5.80872e-110 t=379383
bei jing da xue 	北京大學	c=2 d=2.94104e-201 t=379383
bei jing ri bao 	北京日報	c=1 d=0 t=379383
bei jing se 	背景色	c=1 d=7.00822e-142 t=379383
bei jing tu 	背景圖	c=1 d=3.71833e-156 t=379383
bei jing yan se 	背景顏色	c=1 d=1.04131e-35 t=379383
bei jing yin yue 	背景音樂	c=4 d=2.1183e-66 t=379383
bei ke 	貝殼	c=1 d=2.71839e-118 t=379383
bei la 	貝拉	c=0 d=2.14995e-65 t=379383
bei lai 	憊賴	c=2 d=1.27515e-36 t=379383
bei li gong 	北理工	c=1 d=1.74011e-17 t=379383
bei liang 	悲涼	c=1 d=0.222017 t=379383
bei lv 	倍率	c=8 d=1.58953e-11 t=379383
bei mian 	背面	c=1 d=5.87247e-62 t=379383
bei ni 	被你	c=7 d=1.9569e-16 t=379383
bei nve 	被虐	c=2 d=1.65086e-74 t=379383
bei ou 	北歐	c=1 d=2.8803e-34 t=379383
bei pian 	被騙	c=0 d=1.18935e-41 t=379383
bei pian ai 	被偏愛	c=1 d=0 t=379383
bei pian le 	被騙了	c=1 d=1.19531e-40 t=379383
bei po 	北坡	c=1 d=2.56767e-94 t=379383
bei po 	被迫	c=9 d=1.14848e-11 t=379383
bei qi lai 	背起來	c=1 d=0 t=379383
bei ren 	被人	c=8 d=2.15529e-05 t=379383
bei sai er qu xian 	背塞爾曲線	c=1 d=1.10834e-63 t=379383
bei sai er qu xian 	貝賽爾曲線	c=1 d=2.20161e-108 t=379383
bei shan 	被刪	c=1 d=0 t=379383
bei shang 	悲傷	c=1 d=2.49287e-11 t=379383
bei shu 	倍數	c=5 d=5.77128e-34 t=379383
bei shui 	杯水	c=1 d=1.17124e-36 t=379383
bei shui 	被稅	c=1 d=0.00708341 t=379383
bei si 	倍思	c=1 d=7.89176e-39 t=379383
bei su 	倍速	c=23 d=4.81492e-05 t=379383
bei ta men 	被他們	c=1 d=0 t=379383
bei tong 	背痛	c=2 d=1.96966e-26 t=379383
bei tou 	背頭	c=2 d=0 t=379383
bei wang lu 	備忘錄	c=6 d=3.45539e-103 t=379383
bei wei 	卑微	c=1 d=1.22191e-93 t=379383
bei wo 	被我	c=1 d=1.56559e-09 t=379383
bei wo 	被窩	c=3 d=3.0703e-109 t=379383
bei xin 	背心	c=2 d=4.88163e-35 t=379383
bei xuan 	備選	c=0 d=2.56879e-12 t=379383
bei xuan xiang 	備選項	c=1 d=2.58167e-11 t=379383
bei xuan zhong 	被選中	c=1 d=9.31095e-14 t=379383
bei ying 	背影	c=0 d=5.87347e-65 t=379383
bei yong 	備用	c=1 d=2.4091e-50 t=379383
bei yun 	備孕	c=1 d=1.48269e-251 t=379383
bei zhan 	北站	c=1 d=9.44172e-31 t=379383
bei zhe 	背着	c=2 d=0 t=379383
bei zhe ge 	背着個	c=1 d=0 t=379383
bei zhu 	備註	c=15 d=6.85286e-34 t=379383
bei zhuang 	悲壯	c=1 d=6.31478e-34 t=379383
bei zhuang 	被撞	c=1 d=8.07012e-96 t=379383
bei zi 	杯子	c=16 d=0.0160829 t=379383
bei zi 	被子	c=30 d=4.61466e-11 t=379383
ben 	奔	c=4 d=4.33713e-26 t=379383
ben 	本	c=28 d=0.102284 t=379383
ben 	笨	c=6 d=9.74191e-17 t=379383
ben ben 	本本	c=1 d=8.1155e-16 t=379383
ben ben fen fen 	本本分分	c=1 d=4.35516e-16 t=379383
ben bo 	奔波	c=1 d=9.71454e-307 t=379383
ben chi 	奔馳	c=1 d=0 t=379383
ben ci 	本次	c=7 d=2.72987e-50 t=379383
ben da suan 	本打算	c=1 d=1.37578e-106 t=379383
ben di 	本地	c=103 d=0.917175 t=379383
ben di fang fa zhan 	本地方法棧	c=1 d=6.23859e-97 t=379383
ben di fen zhi 	本地分支	c=1 d=0 t=379383
ben di ren 	本地人	c=1 d=0 t=379383
ben dian 	本店	c=1 d=0 t=379383
ben gong si 	本公司	c=1 d=1.65891e-43 t=379383
ben guan 	本官	c=4 d=0 t=379383
ben ji 	本機	c=2 d=4.64987e-51 t=379383
ben ji du 	本季度	c=2 d=3.96865e-11 t=379383
ben ji du zhong 	本季度中	c=1 d=2.75505e-11 t=379383
ben jin 	本金	c=10 d=1.18037e-186 t=379383
ben jiu 	本就	c=1 d=1.16381e-20 t=379383
ben ke 	本科	c=12 d=3.00877e-18 t=379383
ben ke qi jian 	本科期間	c=1 d=2.2719e-66 t=379383
ben ke sheng 	本科生	c=1 d=2.91736e-08 t=379383
ben lai 	本來	c=74 d=1.12181e-07 t=379383
ben lai jiu 	本來就	c=2 d=0 t=379383
ben lai jiu gai 	本來就該	c=1 d=5.4079e-63 t=379383
ben lai shuo 	本來說	c=3 d=3.50116e-07 t=379383
ben lai wo 	本來我	c=2 d=4.05494e-58 t=379383
ben lai xiang 	本來想	c=1 d=8.647e-26 t=379383
ben lai xiang qu 	本來想去	c=1 d=5.58743e-153 t=379383
ben lai xiang shuo 	本來想說	c=1 d=3.50452e-77 t=379383
ben lei 	奔雷	c=1 d=3.19037e-31 t=379383
ben lei 	本類	c=2 d=1.24323e-24 t=379383
ben men 	賁門	c=1 d=1.14446e-58 t=379383
ben mu lu 	本目錄	c=3 d=3.15262e-38 t=379383
ben neng 	本能	c=1 d=0 t=379383
ben qian 	本錢	c=1 d=0 t=379383
ben ren 	本人	c=9 d=3.05775e-16 t=379383
ben shan 	本山	c=2 d=2.13814e-58 t=379383
ben she bei 	本設備	c=1 d=1.33361e-34 t=379383
ben shen 	本身	c=84 d=0.0104632 t=379383
ben shi 	本事	c=1 d=8.20937e-63 t=379383
ben teng 	奔騰	c=1 d=1.32904e-23 t=379383
ben ti 	本體	c=1 d=4.13377e-108 t=379383
ben tu 	本土	c=1 d=0 t=379383
ben xiao 	本校	c=3 d=1.03446e-66 t=379383
ben xiao qu 	本小區	c=1 d=0 t=379383
ben yi 	本意	c=2 d=2.22168e-09 t=379383
ben ying gai 	本應該	c=1 d=3.02962e-11 t=379383
ben yue 	本月	c=10 d=5.10865e-11 t=379383
ben yue di 	本月底	c=1 d=0 t=379383
ben zhi 	本質	c=11 d=2.13391e-27 t=379383
ben zhi shang 	本質上	c=6 d=1.46403e-14 t=379383
ben zhou 	本週	c=18 d=1.00813e-07 t=379383
ben zhou ri 	本週日	c=2 d=3.0057e-06 t=379383
ben zhou wu 	本週五	c=1 d=2.76453e-22 t=379383
ben zhuan ye 	本專業	c=1 d=1.53433e-07 t=379383
ben zhuo 	笨拙	c=1 d=0 t=379383
ben zi 	本子	c=1 d=6.00885e-39 t=379383
beng 	崩	c=9 d=4.46161e-06 t=379383
beng 	繃	c=1 d=0 t=379383
beng 	蹦	c=1 d=3.07959e-27 t=379383
beng beng beng 	蹦蹦蹦	c=1 d=4.14333e-47 t=379383
beng chu lai 	蹦出來	c=1 d=3.92564e-206 t=379383
beng chuang 	蹦牀	c=4 d=1.34465e-219 t=379383
beng chuang guan 	蹦牀館	c=1 d=0 t=379383
beng di 	蹦迪	c=2 d=3.86321e-47 t=379383
beng diao 	蹦掉	c=1 d=1.2806e-233 t=379383
beng jin 	繃緊	c=4 d=2.05828e-22 t=379383
beng kui 	崩潰	c=87 d=0.798516 t=379383
beng le 	崩了	c=9 d=3.50146e-10 t=379383
beng pan 	崩盤	c=2 d=1.31886e-101 t=379383
beng zhi 	崩直	c=1 d=4.80439e-112 t=379383
bi 	幣	c=10 d=2.27715e-05 t=379383
bi 	彼	c=1 d=7.41425e-40 t=379383
bi 	必	c=4 d=3.96384e-26 t=379383
bi 	斃	c=1 d=2.07184e-11 t=379383
bi 	比	c=253 d=0.593009 t=379383
bi 	筆	c=5 d=9.32968e-67 t=379383
bi 	臂	c=1 d=1.65876e-277 t=379383
bi 	逼	c=3 d=1.82977e-108 t=379383
bi 	閉	c=1 d=1.18524e-205 t=379383
bi 	鼻	c=2 d=6.38388e-16 t=379383
bi bao 	閉包	c=5 d=3.15036e-21 t=379383
bi bu guo 	比不過	c=3 d=2.88834e-08 t=379383
bi bu liao 	比不了	c=1 d=0 t=379383
bi bu shang 	比不上	c=2 d=0 t=379383
bi can 	比慘	c=1 d=9.14242e-05 t=379383
bi ci 	彼此	c=1 d=7.27443e-110 t=379383
bi ci bi ci 	彼此彼此	c=3 d=5.22694e-280 t=379383
bi ci mei you guan lian 	彼此沒有關聯	c=1 d=4.18612e-109 t=379383
bi di yi ci 	比第一次	c=1 d=5.37783e-115 t=379383
bi duan 	弊端	c=2 d=1.70038e-10 t=379383
bi dui 	比對	c=1 d=0 t=379383
bi dui zhe 	比對着	c=1 d=3.35844e-223 t=379383
bi er 	比爾	c=0 d=2.64595e-66 t=379383
bi fa 	筆法	c=1 d=9.90724e-09 t=379383
bi fen 	比分	c=5 d=6.75559e-05 t=379383
bi fu 	比附	c=1 d=2.41166e-180 t=379383
bi hai 	碧海	c=1 d=8.75325e-52 t=379383
bi hu suo 	庇護所	c=1 d=1.95892e-175 t=379383
bi hu xi 	鼻呼吸	c=1 d=6.41588e-15 t=379383
bi ji 	筆記	c=2 d=1.41391e-16 t=379383
bi ji ben 	筆記本	c=29 d=0.280832 t=379383
bi ji chang 	比機場	c=1 d=2.42605e-103 t=379383
bi jia 	比價	c=4 d=6.51617e-21 t=379383
bi jia suo 	畢加索	c=1 d=2.89033e-163 t=379383
bi jiao 	比較	c=221 d=1.29037 t=379383
bi jiao di 	比較低	c=1 d=3.65908e-26 t=379383
bi jiao duo 	比較多	c=4 d=3.8408e-08 t=379383
bi jiao gao 	比較高	c=4 d=5.40238e-51 t=379383
bi jiao ji 	比較級	c=1 d=4.01245e-228 t=379383
bi jiao kuai 	比較快	c=1 d=0 t=379383
bi jiao shao 	比較少	c=2 d=4.68065e-11 t=379383
bi jiao teng 	比較疼	c=1 d=4.877e-112 t=379383
bi jiao wan 	比較晚	c=1 d=3.24348e-225 t=379383
bi jiao wen ding 	比較穩定	c=1 d=1.03478e-108 t=379383
bi jing 	畢竟	c=118 d=0.995351 t=379383
bi jing bu shi 	畢竟不是	c=1 d=0 t=379383
bi jing shi 	畢竟是	c=1 d=0 t=379383
bi kan 	必看	c=1 d=1.53069e-126 t=379383
bi kong 	鼻孔	c=1 d=0 t=379383
bi lan 	比爛	c=3 d=1.58551e-45 t=379383
bi le 	比了	c=0 d=0.000782838 t=379383
bi li 	比例	c=12 d=7.5486e-16 t=379383
bi li 	比利	c=1 d=1.56177e-39 t=379383
bi li 	臂力	c=1 d=1.66708e-277 t=379383
bi li shi 	比利時	c=2 d=1.08058e-235 t=379383
bi liang 	鼻樑	c=1 d=0 t=379383
bi lv 	比率	c=1 d=0 t=379383
bi ma 	蓖麻	c=1 d=5.67858e-20 t=379383
bi man 	比滿	c=1 d=1.09709e-90 t=379383
bi mao 	鼻毛	c=6 d=1.22049e-50 t=379383
bi mi man 	比瀰漫	c=1 d=1.47784e-95 t=379383
bi mian 	避免	c=25 d=0.937067 t=379383
bi mian le 	避免了	c=1 d=1.9453e-93 t=379383
bi na hao 	比那好	c=1 d=9.87766e-62 t=379383
bi ni 	比你	c=12 d=2.11039e-22 t=379383
bi ni xiao 	比你小	c=1 d=2.41624e-26 t=379383
bi pin 	比拼	c=1 d=0 t=379383
bi qi 	比起	c=2 d=7.85493e-20 t=379383
bi qi lai 	比起來	c=1 d=0 t=379383
bi qi ta 	比其他	c=1 d=0.00349094 t=379383
